ori_sentiment,tweet_text,final_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,afraid,afraid_score,amused,amused_score,angry,angry_score,annoyed,annoyed_score,dontcare,dontcare_score,happy,happy_score,inspired,inspired_score,sad,sad_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score
happy,urges visitors to enjoy the sheer pleasure of colour here please do,"['urges', 'urge', 'visitors', 'visitor', 'to', 'enjoy', 'the', 'sheer', 'pleasure', 'of', 'colour', 'here', 'please', 'do']",joy,3.0,1.865,9.0,0.7257435453315366,9.0,1.5885594520621633,9.0,0.9442210503554442,9.0,1.3275326806821819,9.0,1.1679275890839032,9.0,0.9170958732842021,9.0,1.5634446398948323,9.0,0.7654751693057364,amused,9.0,1.5885594520621633
nocode,. can you attend adjournment debate tomorrow #noprivatisation #reinstatecandy,"['can', 'you', 'attend', 'adjournment', 'debate', 'tomorrow', '#noprivatisation', '#reinstatecandy']",anticipation,1.0,0.648,4.0,0.4679952491727072,4.0,0.4906499501804308,4.0,0.6097011276917543,4.0,0.6524959329167936,4.0,0.39867340499813003,4.0,0.36670347538935555,4.0,0.5229779457938329,4.0,0.4908029138569958,annoyed,4.0,0.6524959329167936
happy,Love history? Visit today! Love history &amp; #RealAle ? Visit open since 1826!,"['love', 'history', 'visit', 'today', 'love', 'history', 'real', 'ale', 'visit', 'open', 'since', '1826']",trust,2.0,1.399,8.0,0.6488422966148361,8.0,1.3254917787629432,8.0,0.8436612895023294,8.0,0.9520939180813455,8.0,0.9873038683348216,8.0,0.9310352572639846,8.0,1.5856399915143196,8.0,0.7259315999254194,inspired,8.0,1.5856399915143196
happy,thank you for following me back. Great to meet you learning about #DefeatingDepression,"['thank', 'you', 'for', 'following', 'follow', 'me', 'i', 'back', 'great', 'to', 'meet', 'you', 'learning', 'learn', 'about', 'defeatingdepression']",trust,1.0,0.47700000000000004,8.0,0.5640544733077586,8.0,1.1092036625715505,8.0,0.7147809317031073,8.0,0.9829952097519956,8.0,1.0996429385771358,8.0,0.917395859427713,8.0,1.8995179405829143,8.0,0.7124089840778256,inspired,8.0,1.8995179405829143
nocode,Check out the #Africanrockart image project:,"['check', 'out', 'the', 'africanrockart', 'image', 'project']",,0.0,0.0,3.0,0.3324746136387335,3.0,0.4808381134311146,3.0,0.338337899077058,3.0,0.4084969697035584,3.0,0.3850545193429302,3.0,0.36618499601801113,3.0,0.4443532001534889,3.0,0.24425968863510528,amused,3.0,0.4808381134311146
happy,"The best activities, has the TATE.","['the', 'best', 'activities', 'activity', 'has', 'have', 'the', 'tate']",,0.0,0.0,4.0,0.29570405588702525,4.0,0.9631128889105973,4.0,0.43571293016502965,4.0,0.5868836300984185,4.0,0.36741081940118236,4.0,0.6631186922464022,4.0,0.4734256604092421,4.0,0.21463132288210285,amused,4.0,0.9631128889105973
nocode,"Tiger in a Tropical Storm Surprised, by Henri Rousseau 1891 Oil on Canvas","['tiger', 'in', 'a', 'tropical', 'storm', 'surprised', 'by', 'henri', 'rousseau', '1891', 'oil', 'on', 'canvas']",surprise,1.0,0.867,7.0,1.0287754143403318,8.0,1.2944841449595643,7.0,0.6038483060501465,7.0,0.8271342308100887,8.0,1.283911925420199,8.0,1.0940323250895267,7.0,0.9309025985794148,7.0,0.9369110547507288,amused,8.0,1.2944841449595643
nocode,Any advice for graduates looking to work in the arts? #AskTheGallery,"['any', 'advice', 'for', 'graduates', 'graduate', 'looking', 'look', 'to', 'work', 'in', 'the', 'arts', 'art', 'ask', 'thegallery']",trust,1.0,0.617,9.0,0.4785591644970965,9.0,1.271553205735281,9.0,0.9303156345138279,9.0,1.239317800887406,9.0,1.1443425264755,9.0,0.9786876558358341,9.0,2.2200173198742332,9.0,0.7372066921808214,inspired,9.0,2.2200173198742332
happy,Thanks to our great dance tutors &amp; all that joined the taster sessions &amp; flashmob practice today,"['thanks', 'to', 'our', 'we', 'great', 'dance', 'tutors', 'tutor', 'all', 'that', 'joined', 'join', 'the', 'taster', 'sessions', 'session', 'flashmob', 'practice', 'today']",joy,1.0,0.545,12.0,0.7067559519675009,13.0,2.6438327868899405,11.0,1.1187081631191704,12.0,1.2980474630012686,13.0,1.8755597773757158,13.0,1.52264467651988,12.0,2.883462824600679,12.0,0.9509883565258448,inspired,12.0,2.883462824600679
nocode,#tbt Lucian Freud proves that beauty is only skin deep,"['#tbt', 'lucian', 'freud', 'proves', 'prove', 'that', 'beauty', 'is', 'be', 'only', 'skin', 'deep']",joy,1.0,0.621,6.0,0.38774857073101804,7.0,1.4498673472580004,6.0,0.5080750657183706,7.0,1.1687053920986248,7.0,1.1036979413325676,7.0,0.6800410294512063,7.0,1.226834480098891,7.0,0.4750301733113217,amused,7.0,1.4498673472580004
nocode,#books Countdown! Corrections and cover lists! FIND by ...,"['books', 'book', 'countdown', 'corrections', 'correction', 'and', 'cover', 'lists', 'list', 'find', 'by']",anticipation,1.0,0.75,9.0,0.4940285666374418,9.0,1.4075804428104595,9.0,0.9841012865986085,9.0,1.187024204231618,9.0,1.1512683185263373,9.0,0.9350080714317098,9.0,2.1516562352812594,9.0,0.6893328744825659,inspired,9.0,2.1516562352812594
happy,The has kindly loaned the beautiful Ædwen is brooch to us for this new exhibition! #AngloSaxon #Viking,"['the', 'has', 'have', 'kindly', 'loaned', 'loan', 'the', 'beautiful', 'ædwen', 'is', 'be', 'brooch', 'to', 'us', 'we', 'for', 'this', 'new', 'exhibition', 'anglosaxon', 'viking']",joy,1.0,0.7809999999999999,8.0,0.5676608947530231,9.0,1.46665992732255,8.0,1.106945935922161,9.0,0.9630825796866472,9.0,1.5710178267633288,9.0,1.1094736366670899,9.0,1.3773193353965985,8.0,0.8378398634886014,dontcare,9.0,1.5710178267633288
happy,Two very different but equally beautiful events,"['two', 'very', 'different', 'but', 'equally', 'beautiful', 'events', 'event']",joy,1.0,0.7809999999999999,6.0,0.3953998247894255,6.0,1.419729659695889,6.0,0.5352637240143313,6.0,0.7258418646750981,6.0,0.7994103446420723,6.0,0.6404369514605511,6.0,1.0396155607227422,6.0,0.44430206999989086,amused,6.0,1.419729659695889
happy,Seriously proud of our curator for being selected in this year is Whitechapel opening.,"['seriously', 'proud', 'of', 'our', 'we', 'curator', 'for', 'being', 'be', 'selected', 'select', 'in', 'this', 'year', 'is', 'be', 'whitechapel', 'opening', 'open']",joy,1.0,0.7040000000000001,9.0,0.6131915472211686,9.0,1.5954377001685243,8.0,0.7291997699216276,9.0,1.0641820124377865,9.0,1.302121847260024,9.0,1.0234017360895595,9.0,1.957433054109915,9.0,0.7150323327913942,inspired,9.0,1.957433054109915
nocode,The Top 5 Art shows 2C in London,"['the', 'top', '5', 'art', 'shows', 'show', '2', 'c', 'in', 'london']",trust,2.0,0.821,5.0,0.37212725419110027,5.0,0.8669807185561015,5.0,0.44734760871776025,5.0,0.5903044055941582,5.0,0.7915454396056443,5.0,0.5760749373333041,5.0,0.8900351324306324,5.0,0.4655845035712993,inspired,5.0,0.8900351324306324
nocode,facile dimenticare,"['facile', 'dimenticare']",,0.0,0.0,0.0,0.0,1.0,0.7229529131071469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.022023751067855573,1.0,0.25502333582499764,0.0,0.0,amused,1.0,0.7229529131071469
nocode,Proposals for Reykjavik. 2014. No.11,"['proposals', 'proposal', 'for', 'reykjavik', '2014', 'no.11']",,0.0,0.0,3.0,0.4668419157976098,3.0,0.447304081838092,3.0,0.4718966819829562,3.0,0.38072869897820955,3.0,0.36576288965856685,3.0,0.34426354861859565,3.0,0.31107173261351206,3.0,0.21213045051245796,angry,3.0,0.4718966819829562
happy,We were v honoured to be a small part of a unique short film by artist with other 🐋,"['we', 'were', 'be', 'v', 'honoured', 'honour', 'to', 'be', 'a', 'small', 'part', 'of', 'a', 'unique', 'short', 'film', 'by', 'artist', 'with', 'other', '🐋']",surprise,1.0,0.43799999999999994,8.0,0.5696265614541772,8.0,1.203478137004747,8.0,0.6568718115834589,8.0,1.0015882590540255,8.0,1.1911364135861964,8.0,1.0066010267484446,8.0,1.6435068123531114,8.0,0.7271909782158394,inspired,8.0,1.6435068123531114
happy,"Had plenty of thought creating, mind blowing art to behold today with &amp; Mindart","['had', 'have', 'plenty', 'of', 'thought', 'think', 'creating', 'create', 'mind', 'blowing', 'blow', 'art', 'to', 'behold', 'today', 'with', '&amp', 'mindart']",anticipation,2.0,0.8049999999999999,11.0,1.001142283054105,11.0,1.8005201870509342,11.0,0.8976404887815496,11.0,1.3444901949502184,11.0,1.3502320111822372,11.0,1.2260979631446474,11.0,2.4164683610465874,11.0,0.9634085107897212,inspired,11.0,2.4164683610465874
happy,Don't miss wonders of the ancient world #DefiningBeauty show ★★★★,"['do', ""n't"", 'not', 'miss', 'wonders', 'wonder', 'of', 'the', 'ancient', 'world', 'definingbeauty', 'show']",joy,1.0,0.606,6.0,0.3698478436891058,6.0,1.083284749477993,6.0,0.49961305120490496,6.0,0.7135775675523522,6.0,0.9717018173449814,6.0,0.7385955888905351,6.0,1.1388985761572867,6.0,0.4844808056828406,inspired,6.0,1.1388985761572867
nocode,greavy.,['greavy'],,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,#TemplosCulturales Quisiera conocer y el,"['templosculturales', 'templosculturale', 'quisiera', 'conocer', 'y', 'el']",,0.0,0.0,1.0,0.2165490732358892,1.0,0.1091141131975243,1.0,0.09141285646170899,1.0,0.1047090079669374,1.0,0.0916425017156766,1.0,0.10620069511807813,1.0,0.1366544330596927,1.0,0.14371731924449266,,0.0,0.0
angry,". Director N. Penny favours ""in-house solution"" Come back to talks then! got #Alternative","['director', 'n.', 'penny', 'favours', 'favour', 'in', 'house', 'solution', 'come', 'back', 'to', 'talks', 'talk', 'then', 'got', 'get', 'alternative']",trust,1.0,0.445,13.0,1.2260542367667693,13.0,1.9321283915141665,13.0,1.4965642347396217,13.0,1.6886998659345025,12.0,1.4829903832769407,13.0,1.4498817899932883,13.0,2.4984352907438,12.0,1.225245807030911,inspired,13.0,2.4984352907438
nocode,#CAPP_eu meets in #Helsinki with,"['#capp_eu', 'meets', 'meet', 'in', 'helsinki', 'with']",,0.0,0.0,3.0,0.281235381949667,3.0,0.5135191972340157,3.0,0.2340877189346955,3.0,0.32939410371421873,3.0,0.4783424084470039,3.0,0.314812238375984,3.0,0.4477057763826957,3.0,0.4009031749617196,amused,3.0,0.5135191972340157
happy,#AskTheGallery As a director what is the main objective you would like to achieve? How would you achieve it? Thanks :!,"['ask', 'thegallery', 'as', 'a', 'director', 'what', 'is', 'be', 'the', 'main', 'objective', 'you', 'would', 'like', 'to', 'achieve', 'how', 'would', 'you', 'achieve', 'it', 'thanks']",trust,4.0,2.202,8.0,0.6705757305218804,8.0,1.4727472008834182,8.0,0.9461738330521097,8.0,1.0593431784791707,8.0,0.9402999085676629,8.0,0.8439820087153891,8.0,1.3717742215177766,8.0,0.6951039182625925,amused,8.0,1.4727472008834182
nocode,See Christopher Williams The Production Line of Happiness via,"['see', 'christopher', 'williams', 'the', 'production', 'line', 'of', 'happiness', 'via']",anticipation,2.0,1.1099999999999999,7.0,0.47643260119992026,7.0,1.05835856352372,7.0,0.6779805464419084,7.0,0.8141996711360054,7.0,1.027484985857685,7.0,0.8998200522319366,7.0,1.2726968986672926,7.0,0.7730266809415309,inspired,7.0,1.2726968986672926
sad,Goodbye see you in 2.25 years!,"['goodbye', 'see', 'you', 'in', '2.25', 'years', 'year']",sadness,1.0,0.375,4.0,0.3095612713868118,4.0,0.5781956173572756,4.0,0.38707425960860864,4.0,0.45902405602781526,4.0,0.5658006749904787,4.0,0.417972928266532,4.0,0.7083981610937843,4.0,0.5739730312686936,inspired,4.0,0.7083981610937843
nocode,Quick sketches of paintings in Sainsbury wing by KS3 #stockleyart #artcubed,"['quick', 'sketches', 'sketch', 'of', 'paintings', 'painting', 'in', 'sainsbury', 'wing', 'by', 'ks3', '#stockleyart', '#artcubed', '#artcube']",,0.0,0.0,6.0,0.3239423350365842,7.0,1.1240681784263187,6.0,0.5676392015662853,7.0,0.81963736247151,6.0,0.9241579779724869,7.0,1.0624037840316558,7.0,1.7254787000351444,6.0,0.4526724604600151,inspired,7.0,1.7254787000351444
nocode,"Greek jar, c. 480 BCE, showing Odysseus' ship passing the sirens. Via archives","['greek', 'jar', 'c.', '480', 'bce', 'showing', 'show', 'odysseus', ""'"", ""'s"", 'ship', 'passing', 'pass', 'the', 'sirens', 'siren', 'via', 'archives', 'archive']",fear,1.0,0.547,12.0,1.5351828868049258,13.0,1.7648060604232403,12.0,1.395741899216087,13.0,1.9865075509640187,12.0,1.5478628904964304,13.0,1.523095033247848,13.0,1.892146723043366,12.0,1.3546569558040835,annoyed,13.0,1.9865075509640187
happy,"Happy father is Day &amp; Solstice! Guided tours are at 11.30, 2.30 &amp; 4.00 expect Fathers and Suns!","['happy', 'father', 'is', 'be', 'day', 'solstice', 'guided', 'guide', 'tours', 'tour', 'are', 'be', 'at', '11.30', '2.30', '&amp', '4.00', 'expect', 'fathers', 'and', 'suns']",trust,4.0,2.242,11.0,0.7018366867488004,11.0,1.9489832497134372,11.0,0.9924764257015493,11.0,1.27387726853869,11.0,1.4844508181058824,11.0,1.4102302534473963,11.0,2.2163540340026,11.0,0.9717912637416455,inspired,11.0,2.2163540340026
happy,Last chance to see LA-based #ChristopherWilliams who deconstructs and demystifies photography,"['last', 'chance', 'to', 'see', 'la', 'based', 'base', 'christopherwilliams', 'christopherwilliam', 'who', 'deconstructs', 'deconstruct', 'and', 'demystifies', 'demystify', 'photography']",surprise,1.0,0.516,8.0,1.6373954407358562,8.0,1.0759263568356263,8.0,1.0498169875443548,8.0,0.8984316668671701,8.0,1.0980770964865132,9.0,1.907430118462423,8.0,1.4874136415455248,8.0,0.8455086915225322,happy,9.0,1.907430118462423
nocode,"Starting ""Refugee restorers, Sir Kenneth Clark and the NG"" talk.","['starting', 'start', 'refugee', 'restorers', 'restorer', 'sir', 'kenneth', 'clark', 'and', 'the', 'ng', 'talk']",anticipation,1.0,0.75,9.0,1.01876029076934,9.0,1.1843358729652087,8.0,0.9472473021899607,8.0,1.1455351458879028,9.0,1.3450279175085669,9.0,0.9813029776543474,9.0,1.6882977056854367,9.0,1.689492787339237,sad,9.0,1.689492787339237
happy,Well done!,"['well', 'done', 'do']",,0.0,0.0,2.0,0.1708449893358778,2.0,0.2808290975224048,2.0,0.25198156438248764,2.0,0.28572708009864567,2.0,0.2493789329922494,2.0,0.2148838171552283,2.0,0.36645248321430257,2.0,0.17990203529880378,inspired,2.0,0.36645248321430257
happy,Love this!,"['love', 'this']",joy,1.0,0.828,1.0,0.031563133742919414,1.0,0.18029316777433066,1.0,0.049624318176914366,1.0,0.12008908021488618,1.0,0.18393711913925173,1.0,0.10452475925659063,1.0,0.25695418521857083,1.0,0.07301423647653615,,0.0,0.0
happy,"Really enjoying insightful day of screenings/events artists Larissa Sansour, Beatrice Gibson&amp;Sarah Turner","['really', 'enjoying', 'enjoy', 'insightful', 'day', 'of', 'screenings', 'events', 'event', 'artists', 'artist', 'larissa', 'sansour', 'beatrice', 'gibson&amp', 'sarah', 'turner']",joy,2.0,1.583,14.0,0.771306750861791,14.0,2.1357683265862595,14.0,1.029126591694917,14.0,1.5976035531992485,14.0,2.1456927243861776,14.0,1.8140677800265448,14.0,3.1288516589500017,14.0,1.37758261429506,inspired,14.0,3.1288516589500017
happy,Loving the Jackson Pollock inspired cupcakes #pressview today.,"['loving', 'love', 'the', 'jackson', 'pollock', 'inspired', 'inspire', 'cupcakes', 'cupcake', '#pressview', 'today']",joy,4.0,2.9069999999999996,8.0,0.2694966050535537,8.0,1.5636773744614059,8.0,0.3979377074720795,8.0,0.7278348544621174,8.0,1.357644417936379,9.0,1.2816044414833117,9.0,2.8036312718477454,8.0,0.5981733272834078,inspired,9.0,2.8036312718477454
nocode,"For 'Silent Sticks', Corin Sworn researched commedia dell'arte, mistaken identity, costumes, props","['for', 'silent', 'sticks', 'stick', 'corin', 'sworn', 'swear', 'researched', 'research', 'commedia', ""dell'arte"", 'mistaken', 'identity', 'costumes', 'costume', 'props', 'prop']",trust,1.0,0.32799999999999996,14.0,1.0996364348833938,14.0,2.229632843180503,14.0,1.3342303079944218,14.0,1.8294664837242622,14.0,1.969892417137556,14.0,1.5967174049156532,14.0,2.7620743233034784,14.0,1.1783497848607314,inspired,14.0,2.7620743233034784
nocode,Perhaps it was only sunny on the other side of the canal?,"['perhaps', 'it', 'was', 'be', 'only', 'sunny', 'on', 'the', 'other', 'side', 'of', 'the', 'canal']",joy,1.0,0.562,4.0,0.31979510458899313,4.0,0.6387070419810761,4.0,0.4197713461966408,4.0,0.6851970333265973,4.0,0.409696198440508,4.0,0.4035324649789563,4.0,0.6737369617434988,4.0,0.4495638487437298,annoyed,4.0,0.6851970333265973
nocode,These Celltic helmets in prove that Britons looked stupid while trying to look hard for millennia.,"['these', 'celltic', 'helmets', 'helmet', 'in', 'prove', 'that', 'britons', 'looked', 'look', 'stupid', 'while', 'trying', 'try', 'to', 'look', 'hard', 'for', 'millennia']",,0.0,0.0,11.0,1.131975552759761,11.0,1.7703366657087016,11.0,1.5744985748291662,11.0,1.3259022839241499,11.0,1.207186249358347,11.0,0.984815212811361,11.0,1.8049857081729583,11.0,1.200299752435555,inspired,11.0,1.8049857081729583
happy,Looking forward to this archive exhibition on the Kibbo Kift Kindred 1920-1932 Oct 2015,"['looking', 'look', 'forward', 'to', 'this', 'archive', 'exhibition', 'on', 'the', 'kibbo', 'kift', 'kindred', '1920', '1932', 'oct', '2015']",trust,1.0,0.7190000000000001,7.0,0.4353213546851788,7.0,1.2195291096464718,7.0,0.6171006159143909,7.0,0.7572353331293187,7.0,0.8975537547587313,7.0,0.876715177633416,7.0,1.644181403533177,7.0,0.5523632506993156,inspired,7.0,1.644181403533177
nocode,What is now the Courthauld Institute entrance.,"['what', 'is', 'be', 'now', 'the', 'courthauld', 'institute', 'entrance']",trust,1.0,0.539,2.0,0.381343908175129,2.0,0.2522581187407944,2.0,0.22045410575699298,2.0,0.2136948570884194,2.0,0.21881504182086467,2.0,0.17664591825848244,2.0,0.32595085671431556,2.0,0.21083719344500151,afraid,2.0,0.381343908175129
sad|disgust,"If u are concerned&gt;outsourcing&amp;volunteering r the root of many evils, u might want to use #AskTheGallery to let know. Cheers","['if', 'u', 'are', 'be', 'concerned&gt', 'outsourcing&amp', 'volunteering', 'r', 'be', 'the', 'root', 'of', 'many', 'evils', 'evil', 'u', 'might', 'want', 'to', 'use', 'ask', 'thegallery', 'to', 'let', 'know', 'cheers', 'cheer']",joy,2.0,1.67,13.0,1.0531557398890858,13.0,1.7555819309624185,13.0,1.3489702245531066,13.0,1.674380445670027,13.0,1.655869737297917,13.0,1.239654682067946,13.0,3.1036997643333626,13.0,1.1686874752261358,inspired,13.0,3.1036997643333626
nocode,"#NG365 Jan steen is ""Skittle Players Outside an Inn"" #art #DutchArt","['ng365', 'jan', 'steen', 'is', 'be', 'skittle', 'players', 'outside', 'an', 'a', 'inn', '#art', 'dutchart']",,0.0,0.0,4.0,0.3761387581673382,5.0,0.8861568947725289,5.0,0.497005680845329,5.0,0.370771708951518,4.0,0.4767168699542593,5.0,0.6156795465854605,5.0,1.2436910130994532,4.0,0.5338395276241128,inspired,5.0,1.2436910130994532
nocode,"henry8, austriace, ranklj","['henry8', 'austriace', 'ranklj']",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,Here is the award winner John arriving at the event at the Camden Community Learning Awards at #London,"['here', 'is', 'be', 'the', 'award', 'winner', 'john', 'arriving', 'arrive', 'at', 'the', 'event', 'at', 'the', 'camden', 'community', 'learning', 'awards', 'award', 'at', 'london']",joy,3.0,1.972,11.0,0.7382264675101292,11.0,1.6072490969610063,11.0,0.9160504149922143,11.0,1.1419212492202524,11.0,1.6818466007767592,11.0,1.457281241076248,11.0,2.471101251012409,10.0,0.986323678450982,inspired,11.0,2.471101251012409
happy,"all resolved, the link works now, thank you very much!","['all', 'resolved', 'resolve', 'the', 'link', 'works', 'work', 'now', 'thank', 'you', 'very', 'much']",,0.0,0.0,7.0,0.5644968025595777,7.0,0.9587584029489651,7.0,0.9063091506918179,7.0,1.0783040534403163,7.0,0.8589010084044744,7.0,0.7386905632806067,7.0,1.2503799905964805,7.0,0.6441600280777614,inspired,7.0,1.2503799905964805
nocode,was the muddy ground that slowed the artillery the worst enemy of Bonaparte? #Waterloo200,"['was', 'be', 'the', 'muddy', 'ground', 'that', 'slowed', 'the', 'artillery', 'the', 'worst', 'enemy', 'of', 'bonaparte', 'waterloo200']",fear,2.0,1.25,7.0,1.0384161058066994,7.0,0.6196562202388047,7.0,0.9022689321146498,7.0,0.8697407966366241,7.0,0.8541615207428789,7.0,0.5160256005315627,7.0,1.163253121655955,7.0,1.036477702272825,inspired,7.0,1.163253121655955
nocode,Mañana se inaugura la expo #BlindSpots de #JacksonPollock en la abierta hasta el 18 de Octubre #arte,"['mañana', 'se', 'inaugura', 'la', 'expo', 'blindspots', 'de', 'jacksonpollock', 'en', 'la', 'abierta', 'hasta', 'el', '18', 'de', 'octubre', '#arte']",,0.0,0.0,7.0,0.7229875285964745,7.0,0.9244282609259494,7.0,0.7644668284775218,7.0,0.9851585514738037,7.0,0.873547060960416,7.0,0.7971171078785788,8.0,1.6930397915586926,8.0,1.2392548701285633,inspired,8.0,1.6930397915586926
nocode,The Rosseta is invaluable.,"['the', 'rosseta', 'is', 'be', 'invaluable']",,0.0,0.0,1.0,0.04710926974093202,1.0,0.17585965019037705,1.0,0.0970452809874702,1.0,0.09407388086258554,1.0,0.13825885000032564,1.0,0.10468351244068468,1.0,0.2601602999765349,1.0,0.08280925580108997,,0.0,0.0
happy,"Wow awesome Vie, excellent news! Keep up the great work!","['wow', 'awesome', 'vie', 'excellent', 'news', 'keep', 'up', 'the', 'great', 'work']",joy,1.0,0.812,8.0,0.48334958951265733,8.0,1.3585945747301111,8.0,0.653925153917968,8.0,1.0069940903623475,8.0,1.205704374023633,8.0,1.0077784815707342,8.0,1.5759563586212335,8.0,0.7076973772613147,inspired,8.0,1.5759563586212335
happy,seeing how many last minute visits I can fit in before the closure and fabulous redevelopment ...,"['seeing', 'see', 'how', 'many', 'last', 'minute', 'visits', 'visit', 'i', 'can', 'fit', 'in', 'before', 'the', 'closure', 'and', 'fabulous', 'redevelopment']",joy,3.0,1.344,11.0,1.0279715470351598,11.0,1.6622005190517728,11.0,1.1777704427098312,11.0,1.385580464934529,11.0,1.3395686730376326,11.0,1.2950779766880574,11.0,1.9822512740239728,11.0,1.1295791025190445,inspired,11.0,1.9822512740239728
happy,Great event to kick start #Airmic2015 at Thanks to our guests,"['great', 'event', 'to', 'kick', 'start', 'airmic2015', 'at', 'thanks', 'to', 'our', 'we', 'guests', 'guest']",anticipation,1.0,0.75,7.0,0.42156361521279734,7.0,1.1383301208356722,7.0,0.559889964067547,7.0,0.8501908432696348,7.0,1.0891265867727782,7.0,0.9837583544819898,7.0,1.3850912964250144,7.0,0.5720492189345663,inspired,7.0,1.3850912964250144
angry,#Solidarity from USDAW C133 to on Day 39 of strike against privatisation #ReinsateCandy,"['solidarity', 'from', 'usdaw', 'c133', 'to', 'on', 'day', '39', 'of', 'strike', 'against', 'privatisation', 'reinsatecandy']",anger,1.0,0.721,4.0,0.42490131758577454,4.0,0.8550864296788119,3.0,0.42719757835239136,3.0,0.40844511295133806,4.0,0.47770553602090066,4.0,0.3686526465977897,4.0,0.5909255090602067,4.0,0.447085869752787,amused,4.0,0.8550864296788119
nocode,"Earlier, Whitney McVeigh speaking about her work in St.peter is Church #CastleHill15","['earlier', 'whitney', 'mcveigh', 'speaking', 'speak', 'about', 'her', 'she', 'work', 'in', 'st.peter', 'is', 'be', 'church', 'castlehill', '15']",trust,1.0,0.49200000000000005,6.0,0.45287831304996623,6.0,0.6701059113744099,6.0,0.7178229507124979,6.0,0.8798213322588586,6.0,0.9550233478743904,7.0,0.799207758058101,6.0,1.1180544817842322,7.0,1.4070859048875437,sad,7.0,1.4070859048875437
happy,Great sound installation by James Richard incl. Frances Bacon #degreeshow,"['great', 'sound', 'installation', 'by', 'james', 'richard', 'incl', 'frances', 'bacon', 'degreeshow']",,0.0,0.0,8.0,1.2448181333698582,8.0,1.4319391754258934,8.0,0.6292456315915622,8.0,0.8458518292696535,8.0,1.060966541317112,8.0,1.066508684462775,8.0,1.133661017762015,8.0,0.5870089868011308,amused,8.0,1.4319391754258934
nocode,"11th July i am teaching a study morning at the on Van gogh is weird painting, 'Two Crabs'. Book here","['11th', 'july', 'i', 'am', 'be', 'teaching', 'teach', 'a', 'study', 'morning', 'at', 'the', 'on', 'van', 'gogh', 'is', 'be', 'weird', 'painting', 'two', 'crabs', 'crab', 'book', 'here']",trust,1.0,0.617,13.0,1.3278540693111405,13.0,1.9712392765822997,13.0,1.3660054917574738,13.0,1.3806432966521125,13.0,1.473966031342804,13.0,1.4444529329661995,13.0,2.8931902811799532,13.0,1.1426486202080168,inspired,13.0,2.8931902811799532
nocode,big pen?,"['big', 'pen']",,0.0,0.0,2.0,0.13553021604865068,2.0,0.34458544430855953,2.0,0.15574364259484202,2.0,0.2480226640877801,2.0,0.33602105532248766,2.0,0.2507936225896386,2.0,0.3648423094611878,2.0,0.16446104558685354,inspired,2.0,0.3648423094611878
nocode,are there tix left for Defining Beauty today? Shows sold out online. Tks.,"['are', 'be', 'there', 'tix', 'left', 'leave', 'for', 'defining', 'define', 'beauty', 'today', 'shows', 'show', 'sold', 'sell', 'out', 'online', 'tks']",trust,2.0,0.891,11.0,0.8621320607016413,12.0,1.7264330983544012,12.0,1.4641377093043824,12.0,1.7655215738513934,12.0,1.8198016794994958,12.0,1.2953750333895167,12.0,2.090831088481506,12.0,0.9757677564176642,inspired,12.0,2.090831088481506
nocode,On this weeks half price Monday wine club at #NationalCafe is Stopham Estate Rose from Sussex,"['on', 'this', 'weeks', 'week', 'half', 'price', 'monday', 'wine', 'club', 'at', 'nationalcafe', 'is', 'be', 'stopham', 'estate', 'rose', 'from', 'sussex']",,0.0,0.0,9.0,0.8384235196860448,10.0,1.994487436121384,10.0,0.9888057367988506,10.0,1.1574021705484587,10.0,1.2734321288727548,10.0,1.167918559912846,10.0,1.382624058181858,10.0,1.1969063898778025,amused,10.0,1.994487436121384
happy,Harbour Cottages is sailing off to a lovely new home :,"['harbour', 'cottages', 'is', 'be', 'sailing', 'off', 'to', 'a', 'lovely', 'new', 'home']",joy,2.0,1.278,6.0,0.6608733417375835,6.0,0.7932273237501337,6.0,0.9513595231961788,6.0,0.5483768045227239,6.0,0.6230518933141956,6.0,0.6665796952624417,6.0,1.0729046407688472,6.0,0.6836267774478957,inspired,6.0,1.0729046407688472
nocode,"In other news I found the female scholar in Ancient Greece #DefiningBeauty Terracotta, 4th century BC","['in', 'other', 'news', 'i', 'found', 'find', 'the', 'female', 'scholar', 'in', 'ancient', 'greece', 'definingbeauty', 'terracotta', '4th', 'century', 'bc']",trust,1.0,0.484,9.0,0.9146482470875877,10.0,1.9832404712348375,9.0,0.8243807151026392,10.0,1.1567246337636756,10.0,1.3476680600547537,10.0,0.8906575124733878,10.0,1.8633979638447744,9.0,1.019282396438344,amused,10.0,1.9832404712348375
