ori_sentiment,tweet_text,sentiment,final_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,afraid,afraid_score,amused,amused_score,angry,angry_score,annoyed,annoyed_score,dontcare,dontcare_score,happy,happy_score,inspired,inspired_score,sad,sad_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score
anger,Hell hath no fury like a bureaucrat scorned. ― Milton Friedman,anger,"['hell', 'hath', 'no', 'fury', 'like', 'a', 'bureaucrat', 'scorned', 'scorn', 'milton', 'friedman']",anger,3.0,2.544,8.0,0.618879148001885,9.0,2.1568873918538394,9.0,1.0242270520008523,9.0,1.4785356027374048,9.0,1.3668749229910815,9.0,0.5406012291287288,9.0,1.0879070498528134,9.0,0.7260876034333947,amused,9.0,2.1568873918538394
anger,"the outrage has passed and has been replaced by a mute, fatalistic acceptance of the current situation. #fatalism",anger,"['the', 'outrage', 'has', 'have', 'passed', 'pass', 'and', 'has', 'have', 'been', 'be', 'replaced', 'replace', 'by', 'a', 'mute', 'fatalistic', 'acceptance', 'of', 'the', 'current', 'situation', 'fatalism']",anger,1.0,0.848,10.0,1.0646388262378061,11.0,1.3470537719812223,11.0,1.4924379083284247,11.0,1.460069319446125,11.0,1.0801197739331156,11.0,1.131111759454736,11.0,2.307786171754913,10.0,1.1167824688636572,inspired,11.0,2.307786171754913
anger,it is got her little pout,anger,"['it', 'is', 'be', 'got', 'get', 'her', 'she', 'little', 'pout']",,0.0,0.0,3.0,0.21688765310995495,4.0,1.0202004356762078,4.0,0.3025624174464582,4.0,0.4981571872636874,4.0,0.49957442083051046,4.0,0.36744561120495767,4.0,0.803887010442655,4.0,0.2912852640255686,amused,4.0,1.0202004356762078
anger,Imagine being bitter when your bias is dating &amp; sending threats to their partner. Like why? that is nasty. And they do not even know you exist,anger,"['imagine', 'being', 'be', 'bitter', 'when', 'your', 'you', 'bias', 'is', 'be', 'dating', 'date', 'sending', 'send', 'threats', 'threat', 'to', 'their', 'they', 'partner', 'like', 'why', 'that', 'is', 'be', 'nasty', 'and', 'they', 'do', 'not', 'even', 'know', 'you', 'exist']",anger,3.0,1.7590000000000001,15.0,1.490640956341887,15.0,2.797415871402485,15.0,1.8217568314907342,15.0,2.17566653928273,15.0,1.8288696342155768,15.0,1.274844123315044,15.0,2.3692466465922295,15.0,1.2415593973593135,amused,15.0,2.797415871402485
anger,did not even realise you used that insult it was that shit mate,anger,"['did', 'do', 'not', 'even', 'realise', 'you', 'used', 'use', 'that', 'insult', 'it', 'was', 'be', 'that', 'shit', 'mate']",disgust,2.0,1.2129999999999999,7.0,0.7722517583976449,7.0,1.0843996558462825,7.0,0.8668109157558141,7.0,1.0829619918971238,7.0,0.9710959447131817,7.0,0.5720644851645555,7.0,1.04194022588382,7.0,0.6084750223415772,amused,7.0,1.0843996558462825
anger,how can you even forget to pick ur fave child up from school,anger,"['how', 'can', 'you', 'even', 'forget', 'to', 'pick', 'ur', 'you', 'fave', 'child', 'up', 'from', 'school']",trust,1.0,0.531,7.0,0.4367463490684354,7.0,1.1831813815988457,7.0,0.7886179441261879,7.0,0.9997339896363437,7.0,0.9157013820167683,7.0,0.7211831747237818,7.0,1.2611596449566027,7.0,0.6936761338730342,inspired,7.0,1.2611596449566027
anger,#Azerbaijan #Baku Azerbaijan to prevent another Armenian provocation in Russia,anger,"['azerbaijan', 'baku', 'azerbaijan', 'to', 'prevent', 'another', 'armenian', 'provocation', 'in', 'russia']",anger,1.0,0.625,7.0,1.101842630603712,7.0,0.8269128342211136,7.0,0.8739860278423486,7.0,0.8910817114285472,7.0,1.2048644459934903,7.0,0.7135979961465212,7.0,0.6477515060646826,7.0,0.7399628476995843,dontcare,7.0,1.2048644459934903
anger,Very rare an officer just shoots without regard. They do not want that on their conscience. #incite,anger,"['very', 'rare', 'an', 'a', 'officer', 'just', 'shoots', 'shoot', 'without', 'regard', 'they', 'do', 'not', 'want', 'that', 'on', 'their', 'they', 'conscience']",trust,3.0,1.867,8.0,0.6939639885867435,8.0,1.1163110094684043,8.0,1.0924646903225723,8.0,1.057685437424359,8.0,0.9928365558021576,8.0,0.8489320348525724,8.0,1.4074878156860176,8.0,0.7903184678571734,inspired,8.0,1.4074878156860176
anger,exactly what I have been saying on fb..,anger,"['exactly', 'what', 'i', 'have', 'been', 'be', 'saying', 'say', 'on']",,0.0,0.0,3.0,0.2675375006090377,3.0,0.47737394429349456,3.0,0.4285446104737677,3.0,0.4699218752848269,3.0,0.3753853300582083,3.0,0.254261147531922,3.0,0.4355194847847629,3.0,0.29145610696397967,amused,3.0,0.47737394429349456
anger,Feel the wrath of my air-dropped pamphlets!,anger,"['feel', 'the', 'wrath', 'of', 'my', 'air', 'dropped', 'drop', 'pamphlets', 'pamphlet']",anger,1.0,0.885,7.0,0.8359807337130468,7.0,0.8179467462391747,7.0,1.0746962008248722,7.0,0.8179280756134025,7.0,0.6549654751279268,7.0,0.7719915285021647,7.0,1.260050930465398,7.0,0.7664403095140144,inspired,7.0,1.260050930465398
anger,I gave up KENDRICK LAMAR to eat barbecue with him.,anger,"['i', 'gave', 'give', 'up', 'kendrick', 'lamar', 'to', 'eat', 'barbecue', 'with', 'him', 'he']",,0.0,0.0,6.0,0.2769283476173636,6.0,1.184321795246066,6.0,0.4578888781108984,6.0,0.6667184882549843,6.0,0.7847099986070396,6.0,0.7682717059926946,6.0,1.2058363838142248,6.0,0.6553244023567287,inspired,6.0,1.2058363838142248
anger,LVG bribed all the refs against Utd for his own personal revenge. That was a foul you prick.,anger,"['lvg', 'bribed', 'bribe', 'all', 'the', 'refs', 'ref', 'against', 'utd', 'for', 'his', 'he', 'own', 'personal', 'revenge', 'that', 'was', 'be', 'a', 'foul', 'you', 'prick']",anger,3.0,2.118,7.0,0.47981585943988336,9.0,1.8276485233842208,9.0,1.4636607111146116,9.0,1.3134750284342611,9.0,1.487771305920492,9.0,0.7620089079293999,8.0,0.9254600714583596,9.0,0.7401595923187718,amused,9.0,1.8276485233842208
anger,How is it suppose to work if you do that? Wtf dude? Thanks for pissing me off. #furious,anger,"['how', 'is', 'be', 'it', 'suppose', 'to', 'work', 'if', 'you', 'do', 'that', 'wtf', 'dude', 'thanks', 'for', 'pissing', 'piss', 'me', 'i', 'off', 'furious']",anger,1.0,0.929,7.0,0.3904110959696624,8.0,1.678380477486525,8.0,0.7906268177007326,8.0,1.0681932475558196,8.0,0.9574868296371577,8.0,0.8374897654208494,8.0,1.5914455728427916,8.0,0.6859661933864613,amused,8.0,1.678380477486525
anger,Half of Epicenter is shut down its police all over you all I just burst out in tears this is fucking terrible #KeithLamontScott,anger,"['half', 'of', 'epicenter', 'is', 'be', 'shut', 'down', 'its', 'police', 'all', 'over', 'you', 'all', 'i', 'just', 'burst', 'out', 'in', 'tears', 'tear', 'this', 'is', 'be', 'fucking', 'fuck', 'terrible', 'keithlamontscott']",sadness,3.0,1.515,10.0,1.687020912290915,10.0,1.2477374320371,10.0,1.4309769855697247,10.0,1.0937896103307971,10.0,1.0231528293929768,10.0,0.7050295216398922,10.0,1.3329174786088174,10.0,1.4793752301297767,afraid,10.0,1.687020912290915
anger,there is no room for jokes in hockey! This is a serious business where we made up teams to fill out the tournament!,anger,"['there', 'is', 'be', 'no', 'room', 'for', 'jokes', 'joke', 'in', 'hockey', 'this', 'is', 'be', 'a', 'serious', 'business', 'where', 'we', 'made', 'make', 'up', 'teams', 'team', 'to', 'fill', 'out', 'the', 'tournament']",trust,2.0,0.984,12.0,0.8670380197354798,12.0,1.9818429576560952,12.0,1.1712807622813999,12.0,1.5639941427345994,12.0,1.7135890859751808,12.0,1.3723782326010034,12.0,2.183876131419707,12.0,1.146000667596535,inspired,12.0,2.183876131419707
anger,←would furrow and her face would redden as she protests; it would seem that being seen as unattractive in wukong is eyes was→,anger,"['would', 'furrow', 'and', 'her', 'she', 'face', 'would', 'redden', 'redd', 'as', 'she', 'protests', 'protest', 'it', 'would', 'seem', 'that', 'being', 'be', 'seen', 'see', 'as', 'unattractive', 'in', 'wukong', 'is', 'be', 'eyes', 'eye', 'was', 'be']",sadness,2.0,0.717,13.0,1.6020461724253183,13.0,2.186486997385672,13.0,1.4390782952019583,12.0,1.5481517073183206,13.0,1.8281564589828176,14.0,1.2579306108661295,14.0,2.724935996027836,12.0,1.4132137617919478,inspired,14.0,2.724935996027836
anger,All options are on the table #revenge is coming.,anger,"['all', 'options', 'option', 'are', 'be', 'on', 'the', 'table', '#revenge', 'is', 'be', 'coming', 'come']",anticipation,1.0,0.633,5.0,0.46613721812038056,5.0,0.7242363805849674,5.0,0.5947589863397587,5.0,0.7006493567663405,5.0,0.6544143918735269,5.0,0.5647900076756979,5.0,0.8377158667627759,5.0,0.4572977918765524,inspired,5.0,0.8377158667627759
anger,"even if he says nothing, he will still piss some people off. he is gotta decide who he wants to make angry.",anger,"['even', 'if', 'he', 'says', 'say', 'nothing', 'he', 'will', 'still', 'piss', 'some', 'people', 'off', 'he', 'is', 'be', 'got', 'get', 'ta', 'to', 'decide', 'who', 'he', 'wants', 'want', 'to', 'make', 'angry']",anger,1.0,0.8240000000000001,15.0,1.2993870598151374,15.0,2.0383982990381098,15.0,1.9653181116510852,15.0,2.1212479133486726,15.0,1.9818166234491306,15.0,1.3732969401121318,15.0,2.7856232077188277,15.0,1.434911844866905,inspired,15.0,2.7856232077188277
anger,being bitter only hurts yourself lmaooo,anger,"['being', 'be', 'bitter', 'only', 'hurts', 'hurt', 'yourself']",fear,1.0,0.688,3.0,0.2595382341986571,3.0,0.3972760560294425,3.0,0.437741844478023,3.0,0.46587696574745185,3.0,0.42332761559997195,3.0,0.22238872677999555,3.0,0.4546841997528629,3.0,0.339166357413595,annoyed,3.0,0.46587696574745185
anger,it is the most magical time of the year......Xmas party announced and the #outrage commences. Gotta love Silicon Valley millennials.,anger,"['it', 'is', 'be', 'the', 'most', 'magical', 'time', 'of', 'the', 'year', 'xmas', 'party', 'announced', 'announce', 'and', 'the', '#outrage', 'commences', 'commence', 'got', 'get', 'ta', 'to', 'love', 'silicon', 'valley', 'millennials', 'millennial']",joy,4.0,3.0540000000000003,17.0,1.3524366943542407,17.0,2.827527651427343,17.0,1.718239093361147,17.0,2.066777552264731,17.0,2.1562658665346794,17.0,2.2178187389763555,17.0,3.2796227925528196,16.0,1.3813116105286818,inspired,17.0,3.2796227925528196
anger,Making my buddy cry !! Bitch wait for revenge 🤗👌🏻,anger,"['making', 'make', 'my', 'buddy', 'cry', 'bitch', 'wait', 'for', 'revenge']",anger,2.0,1.541,7.0,0.5042455629917777,7.0,1.0269847953649371,7.0,0.7725565426869205,7.0,1.1061411754217971,7.0,0.9427914798600325,7.0,0.7529837718105298,7.0,1.2463175168682268,7.0,0.6479791549957784,inspired,7.0,1.2463175168682268
anger,"I am sitting here wrapped in a fluffy blanket, with incense burning, listening to Bon Iver and drinking mulled wine. i am there.",anger,"['i', 'am', 'be', 'sitting', 'sit', 'here', 'wrapped', 'wrap', 'in', 'a', 'fluffy', 'blanket', 'with', 'incense', 'burning', 'burn', 'listening', 'listen', 'to', 'bon', 'iver', 'and', 'drinking', 'drink', 'mulled', 'mull', 'wine', 'i', 'am', 'be', 'there']",anger,1.0,0.6559999999999999,17.0,1.2967934783134138,17.0,3.5238080127748157,17.0,1.804531421211573,17.0,1.872781434393657,17.0,2.129861974935828,17.0,1.8008522522490162,17.0,2.6618783810860407,17.0,1.9094930450356573,amused,17.0,3.5238080127748157
anger,Not giving a fuck is better than revenge.,anger,"['not', 'giving', 'give', 'a', 'fuck', 'is', 'be', 'better', 'than', 'revenge']",anger,1.0,0.738,5.0,0.5116358660464367,5.0,0.6636380552476999,5.0,0.5454517382300621,5.0,0.6786197754845694,5.0,0.7005116037868263,5.0,0.4858326910199744,5.0,0.9643235065179905,5.0,0.44998676366644086,inspired,5.0,0.9643235065179905
anger,what I miss? #outrage,anger,"['what', 'i', 'miss']",sadness,1.0,0.379,1.0,0.05720874193751872,1.0,0.1292432968400245,1.0,0.06575120840511804,1.0,0.13241640713442698,1.0,0.21919163059994853,1.0,0.16563281862724982,1.0,0.16213545728622702,1.0,0.06842043916948644,,0.0,0.0
anger,regarde tes snap,anger,"['regarde', 'tes', 'snap']",,0.0,0.0,2.0,0.3858238360313343,2.0,0.21413366622472155,1.0,0.11890357385159453,2.0,0.33180079790409034,1.0,0.09355353134733074,2.0,0.3311092662739038,2.0,0.3242870709895622,2.0,0.2003882573774623,afraid,2.0,0.3858238360313343
anger,"""Competition is suppose to motivate you to do better everytime not to be bitter all the time"" -De philosopher DJ Kyos \n#quote #success #CSGO",anger,"['competition', 'is', 'be', 'suppose', 'to', 'motivate', 'you', 'to', 'do', 'better', 'everytime', 'not', 'to', 'be', 'bitter', 'all', 'the', 'time', 'de', 'philosopher', 'dj', 'kyos', '\\n#quote', '#success', 'csgo']",anticipation,2.0,1.0390000000000001,10.0,0.5292785980539255,10.0,1.4559352220853055,10.0,0.8282919881491324,10.0,1.5236625751092103,10.0,1.506028304682151,10.0,1.1529439746013286,10.0,2.194757273628115,10.0,0.8091020636908319,inspired,10.0,2.194757273628115
anger,"why does tracking show my equipment delivered, when it wasn't? Why is my service suddenly delayed? we have already 3 weeks. #fuming",anger,"['why', 'does', 'do', 'tracking', 'track', 'show', 'my', 'equipment', 'delivered', 'deliver', 'when', 'it', 'was', 'be', ""n't"", 'not', 'why', 'is', 'be', 'my', 'service', 'suddenly', 'delayed', 'delay', 'we', 'have', 'already', '3', 'weeks', 'week', 'fuming']",anger,2.0,1.0090000000000001,14.0,1.5212484885432107,14.0,1.9296731831412015,14.0,2.0602183829044938,14.0,2.1250693761764357,14.0,1.7225867846689955,14.0,1.4265694287121289,14.0,1.7692750008695883,14.0,1.4453593549839456,annoyed,14.0,2.1250693761764357
anger,jamming out to fury in math class wanting to die hbu,anger,"['jamming', 'jam', 'out', 'to', 'fury', 'in', 'math', 'class', 'wanting', 'want', 'to', 'die', 'hbu']",fear,2.0,1.438,8.0,0.5331306219679145,8.0,1.2395802443031643,8.0,0.8454328745540777,8.0,1.1092783275786784,8.0,0.9523097142231234,8.0,0.860192220562917,8.0,1.740147880302924,8.0,0.7199281165072001,inspired,8.0,1.740147880302924
anger,630am meeting Olympic House #10golds24 . #neverquit #believe #dreambig #TeamTTO #going4gold,anger,"['630', 'am', 'meeting', 'olympic', 'house', '10', 'gold', 's', ""'s"", '24', '#neverquit', '#believe', '#dreambig', 'teamtto', '#going4', 'gold']",,0.0,0.0,4.0,0.3600244138718084,4.0,0.5493143327732636,4.0,0.49886926535128895,4.0,0.5406759405697285,4.0,0.5128100301418155,4.0,0.45857645025729454,4.0,0.6581407359700314,4.0,0.421588831064769,inspired,4.0,0.6581407359700314
anger,not only are your buses unreliable your e ticket app is too unable to get on two buses and late for work #fuming #useless reply,anger,"['not', 'only', 'are', 'be', 'your', 'you', 'buses', 'bus', 'unreliable', 'your', 'you', 'e', 'ticket', 'app', 'is', 'be', 'too', 'unable', 'to', 'get', 'on', 'two', 'buses', 'bus', 'and', 'late', 'for', 'work', '#fuming', '#fume', '#useless', 'reply']",sadness,2.0,0.484,11.0,0.8371705379801802,11.0,1.590352423971809,11.0,1.5441622061431544,11.0,1.67149165797739,11.0,1.4007831120170169,11.0,1.221647325325162,11.0,1.5969656474043765,11.0,1.1374270891809104,annoyed,11.0,1.67149165797739
anger,I do not get what point is made when reporting on Charlotte looting Why not explore what looting businesses symbolizes,anger,"['i', 'do', 'not', 'get', 'what', 'point', 'is', 'be', 'made', 'make', 'when', 'reporting', 'report', 'on', 'charlotte', 'looting', 'why', 'not', 'explore', 'what', 'looting', 'businesses', 'business', 'symbolizes', 'symbolize']",anticipation,1.0,0.695,13.0,1.1629534471119258,13.0,1.6659500590902667,13.0,1.5373298694707442,13.0,1.5885036740631113,13.0,1.9324488456702504,13.0,1.4105846670043485,13.0,2.453324125907457,13.0,1.2489053116818956,inspired,13.0,2.453324125907457
anger,..... wakes up and says 'have you tried changing her nappy?' 😡👊🏼 #rage!!!!,anger,"['wakes', 'wake', 'up', 'and', 'says', 'say', 'have', 'you', 'tried', 'try', 'changing', 'change', 'her', 'she', 'nappy', '😡👊🏼', '#rage']",disgust,1.0,0.484,8.0,0.6520022399176497,8.0,1.0995621523942294,8.0,0.9632416323325204,8.0,1.0762060877003183,8.0,1.0772188102233824,9.0,1.7352064915603984,8.0,1.5877929226541712,8.0,0.8087696632173307,happy,9.0,1.7352064915603984
anger,"I was talking about further in the expansion, with more gear fury always does well towards the end",anger,"['i', 'was', 'be', 'talking', 'talk', 'about', 'further', 'in', 'the', 'expansion', 'with', 'more', 'gear', 'fury', 'always', 'does', 'do', 'well', 'towards', 'the', 'end']",anger,1.0,0.922,9.0,0.8113226595538434,9.0,1.345871855752867,9.0,1.0301189582153365,9.0,1.2222437325314552,9.0,1.2394657452188291,9.0,0.9661644732492466,9.0,1.5467244270212417,9.0,0.8380881484571805,inspired,9.0,1.5467244270212417
anger,Threat factors in respect to provocation bulb worm: BnQo,anger,"['threat', 'factors', 'factor', 'in', 'respect', 'to', 'provocation', 'bulb', 'worm', 'bnqo']",anger,2.0,1.367,7.0,1.2734499808308117,7.0,1.1256680339237033,7.0,0.7780982557783862,7.0,0.9067468006045807,7.0,0.669233903495344,7.0,0.6684551990390032,7.0,1.0800311281269805,7.0,0.49831669820118973,afraid,7.0,1.2734499808308117
anger,Awesome. Another non-native being offended on my behalf. We need more of you in the world. #SaidNoNDNEver. #Paternalism,anger,"['awesome', 'another', 'non', '-native', 'being', 'be', 'offended', 'offend', 'on', 'my', 'behalf', 'we', 'need', 'more', 'of', 'you', 'in', 'the', 'world', 'saidnondnever.', 'paternalism']",anger,2.0,1.4020000000000001,8.0,0.5819897431765215,9.0,2.159758607220515,8.0,1.1000713473019954,8.0,1.3495669435189028,8.0,1.0866977088729541,8.0,0.7933432473871601,8.0,1.262705403236715,8.0,0.6658669992852364,amused,9.0,2.159758607220515
anger,I do not listen to White Trash talk about blacks. it is insult. Talk about your race living in trailers,anger,"['i', 'do', 'not', 'listen', 'to', 'white', 'trash', 'talk', 'about', 'blacks', 'black', 'it', 'is', 'be', 'insult', 'talk', 'about', 'your', 'you', 'race', 'living', 'live', 'in', 'trailers', 'trailer']",disgust,2.0,1.049,12.0,0.9464176053975641,12.0,1.9898584023168588,12.0,1.2573556694698689,12.0,1.5867486584649826,12.0,1.60322894902473,12.0,1.3367474797555245,12.0,2.1177918096252184,12.0,1.161851425945252,inspired,12.0,2.1177918096252184
anger,"Is it me, or is Ding wearing the look of a man who is just found his arch enemy in bed with his missus? #angryman",anger,"['is', 'be', 'it', 'me', 'i', 'or', 'is', 'be', 'ding', 'wearing', 'wear', 'the', 'look', 'of', 'a', 'man', 'who', 'is', 'be', 'just', 'found', 'find', 'his', 'he', 'arch', 'enemy', 'in', 'bed', 'with', 'his', 'he', 'missus']",trust,2.0,0.8119999999999999,11.0,0.8960728624014808,11.0,2.092945871014204,11.0,1.4155787662805779,11.0,1.4947427230415038,11.0,1.3755212924157285,11.0,0.9577220296438257,11.0,1.720068365185819,11.0,1.0473480900168597,amused,11.0,2.092945871014204
anger,"Like, despite all my irritation towards ur ship, at least its canon. BuckyNat is canon, and clintwanda is canon",anger,"['like', 'despite', 'all', 'my', 'irritation', 'towards', 'ur', 'you', 'ship', 'at', 'least', 'it', 's', 'be', 'canon', 'bucky', 'nat', 'is', 'be', 'canon', 'and', 'clintwanda', 'is', 'be', 'cano', 'n', 'and']",trust,1.0,0.484,10.0,1.2192548634190818,11.0,2.470655294407604,10.0,1.2386544372098809,10.0,1.378200549996287,10.0,1.062259151026166,11.0,1.1729756774455466,10.0,1.3623867112770378,10.0,1.0956133152183962,amused,11.0,2.470655294407604
anger,literally Nicole already had her chance and she played shitty both seasons. #bitter,anger,"['literally', 'nicole', 'already', 'had', 'have', 'her', 'she', 'chance', 'and', 'she', 'played', 'play', 'shitty', 'both', 'seasons', 'season']",sadness,1.0,0.6559999999999999,9.0,0.5581560882425016,9.0,2.0499968190801683,9.0,0.6903090791727825,8.0,0.9222379914029317,9.0,1.2401634313297383,9.0,1.087814603012484,9.0,1.5979240441027371,9.0,0.8533979436566564,amused,9.0,2.0499968190801683
anger,turn that shit off! Home Button under Accessibility. \n\nWhen did innovation become mind fuckery? . #iphonePhoneHome,anger,"['turn', 'that', 'shit', 'off', 'home', 'button', 'under', 'accessibility', 'when', 'did', 'do', 'innovation', 'become', 'mind', 'fuckery', '#iphonephonehome']",disgust,3.0,1.039,8.0,0.6393938127860189,8.0,1.3038351701683588,8.0,0.6519430416020754,8.0,0.9866971059374751,8.0,1.2459985746782767,8.0,0.8155148894474542,8.0,1.7329718727155032,8.0,0.6236455326648379,inspired,8.0,1.7329718727155032
anger,apparently you are to contact me. Sofas were meant to be delivered today. Old ones gone. Sitting on floor. No sofas!,anger,"['apparently', 'you', 'are', 'be', 'to', 'contact', 'me', 'i', 'sofas', 'sofa', 'were', 'be', 'meant', 'mean', 'to', 'be', 'delivered', 'deliver', 'today', 'old', 'ones', 'one', 'gone', 'go', 'sitting', 'sit', 'on', 'floor', 'no', 'sofas']",sadness,1.0,0.45299999999999996,17.0,1.5725942557908703,17.0,2.6822739699343927,17.0,2.050224190418825,17.0,2.241553722952361,17.0,2.168590081327035,17.0,1.6405362644223207,17.0,2.9868761705272404,17.0,1.657351344626954,inspired,17.0,2.9868761705272404
anger,Bloody parking ticket 😒💸,anger,"['bloody', 'parking', 'ticket']",sadness,1.0,0.8059999999999999,3.0,0.3480118663721349,3.0,0.3376100593768712,3.0,0.4950301880239003,3.0,0.45671784538407817,3.0,0.3377511030978755,3.0,0.3355188178949904,3.0,0.38616982506736286,3.0,0.3031902947827869,angry,3.0,0.4950301880239003
anger,Doll is a vile creature on the touchline. Every game he has tantrums &amp; shouts at the ref. Would love to see,anger,"['doll', 'is', 'be', 'a', 'vile', 'creature', 'on', 'the', 'touchline', 'every', 'game', 'he', 'has', 'have', 'tantrums', 'tantrum', 'shouts', 'shout', 'at', 'the', 'ref', 'would', 'love', 'to', 'see']",anger,2.0,1.3490000000000002,14.0,0.9804242500700614,14.0,2.4311398349256876,13.0,1.2312791953211806,14.0,1.6680075444320506,13.0,1.8862116403005391,14.0,1.5868452447648322,13.0,2.4194921529611193,14.0,1.796600137224529,amused,14.0,2.4311398349256876
anger,Indignation: whispers to date during that terrific Lerman/Letts centerpiece scene that is his overwhelming sense of indignation.,anger,"['indignation', 'whispers', 'whisper', 'to', 'date', 'during', 'that', 'terrific', 'lerman', 'letts', 'centerpiece', 'scene', 'that', 'is', 'be', 'his', 'he', 'overwhelming', 'sense', 'of', 'indignation']",surprise,1.0,0.758,11.0,0.7323203028623942,11.0,2.0184069031949177,10.0,0.9309160718694205,10.0,1.2922503319817715,11.0,1.4800757414375623,11.0,1.456161868770576,11.0,2.222933163688336,11.0,0.8669356161950215,inspired,11.0,2.222933163688336
anger,i have been wanting salty fries from mcdonald is since yesterday and i am burning my fingers eating them bc these shits 🔥🔥🔥,anger,"['i', 'have', 'been', 'be', 'wanting', 'want', 'salty', 'fries', 'from', 'mcdonald', 'is', 'be', 'since', 'yesterday', 'and', 'i', 'am', 'be', 'burning', 'burn', 'my', 'fingers', 'finger', 'eating', 'eat', 'them', 'they', 'bc', 'these', 'shits', 'shit']",disgust,1.0,0.82,15.0,1.241819351890295,15.0,2.9972669793552518,15.0,1.4048950266272484,15.0,1.8237167684433422,15.0,2.207355435380299,15.0,1.391092102968946,15.0,2.669998895232652,15.0,1.2638554401019662,amused,15.0,2.9972669793552518
anger,i will never watch greys anatomy ever ever ever ever ever again if Shonda Rimes takes away another OG character☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️,anger,"['i', 'will', 'never', 'watch', 'greys', 'grey', 'anatomy', 'ever', 'ever', 'ever', 'ever', 'ever', 'again', 'if', 'shonda', 'rimes', 'takes', 'take', 'away', 'another', 'og', 'character☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️']",anticipation,1.0,0.523,10.0,0.7973398317342008,12.0,2.1175769260559267,12.0,1.2872934961260876,10.0,1.135163919903734,12.0,2.459901771435569,12.0,1.2218470217717967,10.0,1.8916588266765961,10.0,1.0892182062960893,dontcare,12.0,2.459901771435569
anger,"-trouble,' he feigned anger and gave her a look that told her to behave. He knew she would not though, and that was one of -",anger,"['trouble', 'he', 'feigned', 'feign', 'anger', 'and', 'gave', 'give', 'her', 'she', 'a', 'look', 'that', 'told', 'tell', 'her', 'she', 'to', 'behave', 'he', 'knew', 'know', 'she', 'would', 'not', 'though', 'and', 'that', 'was', 'be', 'one', 'of']",anger,1.0,0.8109999999999999,14.0,1.023245267116297,14.0,2.0080040175506633,15.0,1.9633344162209203,15.0,2.16651772792542,14.0,1.7291161378706987,15.0,1.4712447683645884,15.0,3.269937529563902,14.0,1.36860013538751,inspired,15.0,3.269937529563902
anger,India should now react to the uri attack..... #revenge,anger,"['india', 'should', 'now', 'react', 'to', 'the', 'uri', 'attack', '#revenge']",anger,2.0,1.141,4.0,0.45343749839642367,4.0,0.4933071127845961,4.0,0.6239804963732869,4.0,0.4117230777378613,4.0,0.8011046489564752,4.0,0.2924555135630466,4.0,0.42914476230495824,4.0,0.4948468898833519,dontcare,4.0,0.8011046489564752
anger,Ended up paying 75p for half a tube of smarties. Don't even get the pleasure of popping the plastic lid off either,anger,"['ended', 'end', 'up', 'paying', 'pay', '75', 'p', 'for', 'half', 'a', 'tube', 'of', 'smarties', 'smarty', 'do', ""n't"", 'not', 'even', 'get', 'the', 'pleasure', 'of', 'popping', 'pop', 'the', 'plastic', 'lid', 'off', 'either']",joy,2.0,1.045,14.0,0.9332670935833453,14.0,2.278651493246168,14.0,1.537567756836943,14.0,1.9857071952832195,14.0,1.9829469440802474,14.0,1.4412375420056238,14.0,2.3555830639949358,14.0,1.4850389109695175,inspired,14.0,2.3555830639949358
anger,Autocorrect changes ''em' to 'me' which I resent greatly,anger,"['autocorrect', 'changes', 'change', 'em', 'they', 'to', 'me', 'i', 'which', 'i', 'resent', 'greatly']",anger,2.0,0.78,5.0,0.4412416612976245,5.0,0.7635963531424348,5.0,0.5731289817461781,5.0,0.8096400450865886,5.0,0.5501401405406601,5.0,0.48067114136512407,5.0,1.0039859642923608,5.0,0.37759571252902874,inspired,5.0,1.0039859642923608
anger,matt and i just did a psychological study on provocation in abusive relationships.,anger,"['matt', 'and', 'i', 'just', 'did', 'do', 'a', 'psychological', 'study', 'on', 'provocation', 'in', 'abusive', 'relationships', 'relationship']",trust,2.0,1.2969999999999997,7.0,0.6662420129880209,7.0,1.236910508660012,7.0,0.8722677021363123,7.0,0.9768147056381171,7.0,0.9311164383334819,7.0,0.5988032747513407,7.0,1.137730622938836,7.0,0.5801147345538792,amused,7.0,1.236910508660012
anger,u tried boiling em takes years too,anger,"['u', 'tried', 'try', 'boiling', 'boil', 'em', 'they', 'takes', 'take', 'years', 'year', 'too']",disgust,1.0,0.49200000000000005,9.0,0.7398332288312576,9.0,1.377500061453728,9.0,1.0789561421363634,9.0,1.2617881101359882,9.0,1.1117714734328237,9.0,1.0032704949311975,9.0,1.6337957925636226,9.0,0.7930846965150191,inspired,9.0,1.6337957925636226
