tweet_text,sentiment,sentiment_score,tweet_text_tmp
I love you too baby,joy,1.3279999999999998,love 
Im going to miss you so much Charlie I love you chuck it going to be weird to go home and not have you waiting,joy,1.3869999999999998,going miss love chuck going go waiting 
same to you bb I just am dancing around my feeling haha,joy,1.7009999999999998,dancing 
Got my monthlybimonthly text from my really good friend all in one week,joy,1.518,got 
Your two week interval best friendship are super fun but actually really hurt in the long run,joy,1.9880000000000002,hurt 
I am stuck between ruining a friendship or ruining a friendship and I dont win either way,joy,1.318,ruining ruining win 
Soon a I stopped smoking I started drinking more now I put the blunt amp the bottle down smilingfacewithhalo smilingfacewithhalo smilingfacewithhalo smilingfacewithhalo Im delivert loudlycryingface,joy,1.5779999999999998,stopped smoking started drinking put smiling smiling smiling 
Is it tit for tat or tit for tack Either way Im with it facewithtearsofjoy smilingfacewithhalo,joy,1.5779999999999998,smiling 
Bums love that shit facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy,joy,1.7519999999999998,love 
HAPPY BDAY LACEY SPACEY SHOPS AT MACYS redheart ️,joy,1.46,
Good morning lovely soundtrackers enjoy your day tgif grinningface redheart ️ hotbeverage ️ faceblowingakiss ♫ This Moment by pic,joy,3.0620000000000003,enjoy grinningface faceblowingakiss 
Good morning lovely people redheart ️ hotbeverage ️ sun ️ kissmark ♫ Need You Tonight by Work Where Im The Boss pic,joy,1.7820000000000005,redheart ️ need 
Im laid back enjoying some tv and cracker lol,joy,1.5830000000000002,laid enjoying 
Told ya to play it cool bro smilingfacewithsunglasses baseball baseball baseball,joy,1.5779999999999998,told play smiling 
Most people have birthday weekend lol this dude said birthday month facewithtearsofjoy,joy,2.056,have said 
Take it out on meee and put your lip on mine smilingfacewithhorns musicalnotes smilingfacewithhearteyes,joy,1.875,take put 
Had the best dream last night smilingfacewithhearteyes and then I woke up to reality unamusedface,joy,2.062,had smiling woke 
Just watched a play by play of a drunk pizza driver get pulled over frisked given a sobriety test and then arrested in mi front yard smilingfacewithsmilingeyes,joy,1.5779999999999998,watched pulled frisked given arrested smiling 
When timity sends me singing snapchats gtgtgtgtgt raisinghands,joy,1.32,sends singing 
neck kiss be so fucking sexy wearyface sweatdroplets that shit be making your whole body feel some type of wayy smilingfacewithhearteyes relievedface sweatdroplets,joy,2.188,fucking making feel smiling relievedface 
Next up 59 brewfest in mounthope pennsylvania and play redheart ️ purpleheart smilingfacewithhearteyes beerfestival,joy,1.5779999999999998,play smiling 
im not laughing at the picture sleepingface,joy,1.755,laughing 
Pull yourself away from socialmedia for a few hour and try to enjoy some time with your loved one It helped me a lot BaltimoreRiots,joy,2.499,pull try enjoy loved helped 
yes they not even following me and wanna say shit I must be special facewithtearsofjoy sleepingface,joy,1.371,following wan say 
I get to count patient carbs the rest of today Not what I wanted to do on a beautiful day like this,joy,1.436,get count wanted do 
Love you baby,joy,1.3279999999999998,love 
Love music playing facewithstuckouttongueclosedeyes facewithstuckouttongueclosedeyes facewithstuckouttongueclosedeyes,joy,1.359,love playing 
I love to show her off wearyface smilingfacewithhearteyes because all the dope boy want her exclamationmark,joy,2.406,love show smiling want 
elephant sparkle you killed it last night camera milkyway sorry I didnt come sleepyface nothing last forever so be with me till whenever raisedfist I love you yellowheart raisinghands,joy,1.405,killed come sleepyface raisedfist love 
Just because she that bitch smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes Bre look so pretty camera milkyway,joy,2.047,smiling look 
he the best in my eye smilingfacewithhearteyes amp I knowwwww seenoevilmonkey exclamationmark,joy,1.5779999999999998,smiling knowwwww 
Celebration for worldwide Bmore DMV DC lituation celebrate alicelaurissa…,joy,1.773,celebrate 
Fuck imm mad for facewithtearsofjoy i can take her from her gf if i wanted to smilingfacewithsunglasses hundredpoints,joy,1.5779999999999998,fuck take wanted smiling 
glad to see you out having fun ILY,joy,1.569,see having 
HAPPY BIRTHDAY youre honestly the nicest person Ive ever met have a great one kid,joy,1.994,met have 
Every morning I see this boy he always asking can we be friend or have my number expressionlessface I be like no he be like pleaseeeeeeee facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy,joy,2.145,see asking have 
If anyone is down for some intense romantic nipple touching tomorrow contact me by 8 Happy face smiley 0 am,joy,2.592,touching contact 
I would be dancing and everything,joy,1.3419999999999999,dancing 
Happy birthday Chipper Have a great one Embarrassed or blushing,joy,1.479,have 
Great movie Loved it,joy,1.6869999999999998,loved 
shit we bday twin then my birthday next week to loudlycryingface smilingfacewithsmilingeyes,joy,1.3630000000000002,bday 
Jesus almighty God Mary and Joseph smilingfacewithhearteyes sweatdroplets that girl looked so good,joy,2.202,sweatdroplets looked 
That girl from icecream and cake had me hanging out my seat smilingfacewithhearteyes smilingfacewithhearteyes wearyface,joy,1.5779999999999998,had hanging smiling smiling 
I found her cute as smilingfacewithhearteyes smilingfacewithhearteyes wearyface,joy,1.836,found smiling 
Why dont lauren an Monique fuck wit me Like we live in same neighborhood an we like to hoop an blaze sleepingface like facewithtearsofjoy,joy,1.33,fuck wit live like hoop 
I wanna show her off and say thats me smilingfacewithhearteyes wearyface heavycheckmark,joy,1.5779999999999998,wan show say smiling 
Happy wedding day Chris and Jess The next wedding that we shall attend Our own Hillendale…,joy,1.4289999999999998,attend 
Everyone is in love with the first lady new curl via gorgeous,joy,1.4529999999999998,
I CANT WAIT TO MY BROTHER COME HOME pensiveface smilingfacewithhearteyes I MISS You SO MUCH NOONEY manandwomanholdinghands I SWEAR smilingfacewithhalo MY LIFE GONNA MUCH…,joy,2.575,wait come smiling miss swear smiling 
luv when my dad come home at 2 am and slam shit and stomp and get my dog all excited thank u so much what a guy,joy,2.205,luv come slam stomp get thank 
I hate being sober for the weekend what facewithtearsofjoy,joy,1.365,hate 
Smiles when they ask who shes loving get mad when she hears what they say musicalnotes,joy,2.395,ask get hears say 
is still singing song Wish we could go to another show,joy,1.32,singing go 
im dancing next year smilingfacewithhearteyes,joy,1.3419999999999999,dancing 
Dont act like it a bad thing to fall I love exclamationmark ️ with me relievedface because you might fuck around and find your dream come true with me revolvinghearts faceblowingakiss smilingfacewithhearteyes,joy,2.199,act fall love ️ fuck find come faceblowingakiss 
Beyond proud of my family today We may not have come out with a win but we can pretty close in my…,joy,2.4,come close 
That girl that i be seeing on the bus smilingfacewithhearteyes facewithtearsofjoy,joy,2.502,seeing smiling 
sweet Im from Cebu Happy face smiley aka Visayas,joy,2.225,
happy birthday love you so much kissmark,joy,2.307,love 
blessed Yag Elite,joy,1.9409999999999998,blessed 
ProtectYourHouse Ok Baltimore now you went and lost your Birds Hope youre happy now,joy,1.374,went lost hope 
if i lose a gun ik Ronnie gonna give me another one smilingfacewithsunglasses twowomenholdinghands,joy,1.5779999999999998,lose gon give 
Sunrise Senior Living Sales Job Director of Sales SevernaPark MD Jobs Hiring TweetMyJobs,joy,1.318,
Nursing Job in SevernaPark M Sadness Care Manager CNA 11p7a at Sunrise Senior Living Jobs Hiring TweetMyJobs,joy,1.318,
Care Manager CNA Sunrise Senior Living SevernaPark MD Nursing Job Jobs Hiring TweetMyJobs,joy,1.318,
SevernaPark MD Nursing Job Wellness Nurse at Sunrise Senior Living Jobs Hiring TweetMyJobs,joy,1.855,
Sunrise Senior Living Nursing Job Lead Care Manager Shift Supervisor SevernaPark MD Jobs Hiring,joy,1.318,
Sunrise Senior Living Maintenance Assistant SevernaPark MD FacilitiesMgmt Job Jobs Hiring TweetMyJobs,joy,1.318,
Happy birthday broski partypopper wrappedgift confettiball,joy,1.479,
I AM free beautiful determined confident kind creative smart dynamic confident sassy…,joy,2.4770000000000003,
Laughing Out Loud some people honestly stun me with their ignorance,joy,1.755,laughing stun 
keep seeing all these happy couple kiss ring must be nice unamusedface,joy,1.3980000000000001,keep seeing 
and Happy Birthday to my favorite Straights,joy,2.167,
why wa my mother just singing we dont want no bum bumbumbum bum bumbumbum Bum wearyface skull facewithtearsofjoy,joy,2.656,singing want 
I love winning cuz I love the fake love hundredpoints,joy,2.258,love winning love 
Rey jus do dis shit wit dezz smilingfacewithsunglasses smilingfacewithhorns raisinghands,joy,1.5779999999999998,do smiling smiling 
happy birthday partypopper,joy,1.479,
happy bday shorty flexedbiceps mediumskintone,joy,1.46,
Happy birthday Hope it a great one Embarrassed or blushing,joy,2.065,hope 
I wa laughing so much at her face facewithtearsofjoy peoplewithbunnyearspartying,joy,1.755,laughing 
lrt thats me and my best friend facewithtearsofjoy facewithtearsofjoy,joy,1.395,
up and blessed foldedhands,joy,1.394,blessed 
good morning relievedface foldedhands blessed,joy,2.191,relievedface blessed 
up amp blessed foldedhands,joy,1.394,blessed 
missing my baby facewithsteamfromnose facewithtearsofjoy about to call her invisible as wearyface wearyface facewithtearsofjoy,joy,1.4240000000000002,missing call 
missing my baby facewithsteamfromnose facewithtearsofjoy about to call her invisible as wearyface wearyface facewithtearsofjoy,joy,1.4240000000000002,missing call 
up amp blessed foldedhands,joy,1.394,blessed 
wheres my baby at facewithtearsofjoy,joy,1.4240000000000002,wheres 
up amp blessed foldedhands,joy,1.394,blessed 
In exactly one week my best friend will say I do wedding bridetobe bridesmaid,joy,1.4499999999999995,say wedding 
Someone come help me put this futon together pls wearyface facewithtearsofjoy,joy,1.318,come help put 
fire americanfootball you seem cool smilingfacewithhorns,joy,1.5779999999999998,seem smiling 
smilingfacewithhorns exclamationmark ️ moneywithwings hey whore faceblowingakiss you fucking erky expressionlessface but tmp relievedface,joy,1.5779999999999998,smiling faceblowingakiss fucking 
peoplewithbunnyearspartying bomb sparkle i love you bff greenheart smilingfacewithopenmouthclosedeyes kissmark,joy,1.405,love 
Happy birthday to my client TWINS MAY GOD BLESS YOU BOTH WITH MANY…,joy,2.585,bless 
you guy are 20 and youre reminiscing on high school facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy,joy,1.38,reminiscing 
happy birthday faceblowingakiss sparkle,joy,2.056,
love you faceblowingakiss smilingfacewithhorns,joy,2.406,love faceblowingakiss smiling 
Jays dad just casually decided to watch the movie Enchanted,joy,1.515,decided watch enchanted 
I love Tyra and Tisiana they my baby man sparklingheart,joy,1.3279999999999998,love 
happy birthday partypopper faceblowingakiss,joy,1.479,
man it wa good while it lasted grinningfacewithsmilingeyes that shit wasnt real it wa magic dizzy,joy,1.931,lasted grinning 
wayyyy up I feel blessed,joy,1.394,feel blessed 
Bffl Made Me Meet Her Boyfriend Larry LastNight Lol unamusedface He Cool Dfl SIKE Nahh I Lovee It smilingface ️ smilingface ️ smilingfacewithhearteyes faceblowingakiss speaknoevilmonkey,joy,1.4,made meet lovee smilingface smilingface faceblowingakiss 
When you amp all your friend on the same shit smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes,joy,2.549,amp smiling 
Send me emojis smilingfacewithhorns,joy,1.5779999999999998,send smiling 
Im loving every bit of it smilingfacewithsmilingeyes,joy,1.707,loving 
Shes excited Im back from San Diego Josie girl selfiesundayswithjosie Christ the King…,joy,1.318,
Bitches stayed singing I bust the window out your car but now,joy,1.32,stayed singing bust 
I need to know what song required this much from Ciara she wa singing I bet facewithtearsofjoy,joy,2.244,need know required singing bet 
Police arent supposed to kill people so that dumb as just because they wear a uniform shit can stop now thanks smilingfacewithsmilingeyes,joy,1.5779999999999998,supposed kill wear stop smiling 
Free greyhoodie facewithtearsofjoy,joy,1.4680000000000002,
It take a good couple of week to realize somebody gone facewithtearsofjoy,joy,1.4709999999999999,take realize gone 
Back in the DMV Blessed,joy,1.394,blessed 
Excited for demo day tonight 6 company with be sharing their business tonight acceleratebmore dont miss it,joy,1.6949999999999998,sharing miss 
dfl idk why i thought i went to school on weekend in elementary i just feel like i did i probably did expressionlessface facewithtearsofjoy facewithtearsofjoy,joy,1.365,idk thought went feel did 
Lets talk about where youre takin meWanna live in your heart but baby is there a vacancy,joy,1.453,let talk takin live is 
Laaaaayed up Im so blessed,joy,1.394,laaaaayed blessed 
If you want to achieve greatness stop asking for permission,joy,1.391,want achieve asking 
She gotta lor nickname for everybody she fw facewithtearsofjoy facewithtearsofjoy sleepingface you betta call me by my name smilingfacewithsunglasses so i knoe it Real,joy,1.5779999999999998,got fw sleepingface call smiling knoe 
Yall hang with 50 Bitches that be bluffing unamusedface I fuck with 4 bitch twowomenholdinghands peoplewithbunnyearspartying hundredpoints that will smack all 50 of you bitch for nothing pensiveface smilingfacewithhorns oncomingfist mediumlightskintone peoplewithbunnyearspartying,joy,1.5779999999999998,hang bluffing fuck smack smiling 
When ya bitch here my name she cum twice facewithtearsofjoy smilingfacewithsunglasses hundredpoints,joy,1.5779999999999998,bitch cum smiling 
Been on FaceTime for 0115 Happy face smiley 0 smilingfacewithhalo facesavouringdeliciousfood,joy,1.6,
This one question can fuck up what you and someone almost had hundredpoints loudlycryingface Me your cute smilingfacewithhearteyes The boy how old are you,joy,1.5779999999999998,fuck had loudlycrying face 
Love these two lady My gorgeous family,joy,1.953,love 
Great to see you back HOME I remember the EARLY day MuchLove OneBaltimore,joy,1.3869999999999998,see remember 
when a bitch think nobody can take her nigga wearyface but he in ya dm smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes,joy,1.5779999999999998,think take smiling 
My home town is getting a good Nights Sleep we Pray,joy,1.5750000000000002,getting pray 
Pray for happiness,joy,1.453,pray 
My daughter if youre a girl Will have everything she dream of a a prom wether it be actually going or doing something else,joy,1.59,have dream going doing 
Omg if shae amp Cimone heard me singing right now facewithtearsofjoy loudlycryingface loudlycryingface loudlycryingface facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy loudlycryingface loudlycryingface,joy,1.32,heard singing 
Take me to your best friend house I loved you then and I love you now ooo Surprised OOHHHH,joy,2.658,take loved love 
Enjoying this lovely evening with a cup of tea,joy,2.49,enjoying 
If my first dance song my wedding isnt And I Love Her idek man,joy,2.0140000000000002,love 
tigerfest day party on n poppin today AMF providing free drink all day music by me n the homie…,joy,2.4130000000000003,providing 
I hang with my friend sometimes the few I have facewithtearsofjoy facewithtearsofjoy,joy,1.895,hang have 
I have been laughing for the past 30 minute,joy,1.755,laughing 
When you act like you dont care it make it easy for me smilingfacewithsmilingeyes,joy,1.5779999999999998,act care make smiling 
I cant wait to marry my bf were so in love I dont need to do anything with anyone else but him forever,joy,1.504,wait marry need do 
HAPPY SIERRA LEONEAN INDEPENDENCE DAY foldedhands darkskintone greenheart gemstone bluecircle,joy,1.395,foldedhands 
Good morning Have a bless day,joy,1.358,have 
I may be Crazy but I got good dam sense facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy,joy,1.4709999999999999,got 
I dont want none of your gift or money or Sob story,joy,1.625,wa 
Ax man bag smilingfacewithsunglasses sparkle,joy,2.155,smiling 
My kid love it that she here facewithtearsofjoy facewithtearsofjoy,joy,2.267,love facewithtear 
And by the grace of God I dont need a mother fucker for Shit,joy,1.533,need 
How can I be a Asswhole with a good heart and soft feeling,joy,1.453,
I need to take a nap before 7 Happy face smiley 0,joy,1.806,need take 
Im rey go purge bbl smilingfacewithhorns,joy,1.5779999999999998,go smiling 
smilingfacewithopenmouthcoldsweat smilingfacewithopenmouthcoldsweat smilingfacewithopenmouthcoldsweat chill lol i wa that guy smilingfacewithsunglasses seenoevilmonkey,joy,1.859,chill wa smiling 
Dream girl my favorite movie idc facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy,joy,2.096,
I can put u on just let me know smilingfacewithsunglasses facewithtearsofjoy facewithtearsofjoy,joy,2.502,put let know smiling 
Just hug and love each other already,joy,1.5,hug love 
Me and little baby dancing together smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithopenmouthclosedeyes,joy,1.6909999999999998,
wish I could been up since 3 Happy face smiley 0 cryingface,joy,1.6,wish 
Happy birthday Kaffrin smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes redheart ️ faceblowingakiss faceblowingakiss,joy,1.479,
smilingfacewithopenmouthsmilingeyes so happy I say hi baby tap tap smilingfacewithhearteyes redheart ️,joy,2.866,say smiling 
he gonna kill you lmfao facewithtearsofjoy facewithtearsofjoy smilingfacewithopenmouthcoldsweat what do you think it is,joy,1.5779999999999998,gon kill smiling think 
love how you so casually keep saying our baby loudlycryingface loudlycryingface facewithtearsofjoy facewithtearsofjoy lmao I wanna know NOW,joy,1.3279999999999998,love keep saying wan know 
She said she know it his baby cu she wrapped her leg around him when they wa having sex loudlycryingface loudlycryingface facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy,joy,2.046,said know wrapped having 
When u looking at somebody on the low but your friend like him so u dont say nothing but he want your number flushedface facewithtearsofjoy,joy,1.395,looking say want flushedface 
Happy Birthday tall as partypopper partypopper partypopper enjoy your day kissingfacewithclosedeyes kissingfacewithclosedeyes,joy,2.291,enjoy 
im so tutee smilingfacewithhearteyes smilingfacewithhearteyes faceblowingakiss,joy,1.5779999999999998,im smiling smiling 
Sonja and I are kindred spirit smilingfacewithhearteyes RHONY,joy,1.3450000000000002,
Im in a good mood kinda smilingfacewithsmilingeyes but once I get in school imma be mad facewithtearsofjoy,joy,3.049,im smiling get 
wish i could go back to spring break smilingfacewithhorns,joy,1.734,wish go smiling 
Steve Angello played we are the champion at the end of his ultra set and it wa the perfect way to end my workout smilingfacewithhearteyes clappinghands nattychamps,joy,3.11,played end smiling clappinghands 
dancing in the mirror amp singing in the shower smilingfacewithhearteyes smilingfacewithhearteyes,joy,1.933,dancing 
Glad My Bitch Home,joy,1.34,
Everybody that said they loved me or I said I love left so yea Im kinda clueless about what love is openhands pensiveface,joy,1.6869999999999998,said loved said love left 
girl hush I am not leave you smilingfacewithsunglasses you my g4l ik relievedface I wa talking bout relationship wise tho lol,joy,2.092,leave smiling relievedface talking 
Enjoying a sunset and first crab of the season sunrise Canton Dockside,joy,2.495,enjoying 
We are open and serving until 8 Happy face smiley 0pm with a hard close at 9pm Lunch begin NOW proudlybaltimore,joy,1.6,serving begin 
what girl expressionlessface Youll love it loudlycryingface smilingfacewithhearteyes smilingfacewithsunglasses,joy,2.406,love smiling 
I dont see how couple can cuddle through out the WHOLE NIGHT like Its going when first going to sleep but after a while bitch move facewithtearsofjoy,joy,1.56,see cuddle going going sleep move 
My mother locked herself out skull shouldve left her as out there facewithtearsofjoy,joy,1.3359999999999999,locked left 
yea but he never gonna have a good team around him No money facewithtearsofjoy facewithtearsofjoy,joy,2.002,gon have 
Mom party tonight I wanna get wasted facewithtearsofjoy,joy,1.689,wan wasted 
I cool with my man smilingfacewithsunglasses thats my right hand relievedface,joy,1.5779999999999998,smiling 
Longest 6 hour of my life In a jail cell cuz of fucking jury duty facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy,joy,1.3619999999999999,fucking 
ayo I needed that laugh facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy,joy,1.815,needed laugh 
The Os been winning,joy,1.43,winning 
smilingfacewithhorns smilingfacewithhorns smilingfacewithhorns smilingfacewithhorns facesavouringdeliciousfood smilingfacewithhorns,joy,1.5779999999999998,smiling 
Opened Liquor and Adult Entertainment Complaint request via iPhone at 3301 Foster Ave Extremely loud music and di,joy,1.3219999999999998,opened 
Opened Liquor and Adult Entertainment Complaint request via Android at 3301 Foster Ave Baltimore Loud music late,joy,1.3219999999999998,opened 
Opened Liquor and Adult Entertainment Complaint request via iPhone at 3301 Foster Ave Loud music past 11pm can h,joy,1.3219999999999998,opened 
Opened Liquor and Adult Entertainment Complaint request via iPhone at 3301 Foster Ave Loud music and disruptive c,joy,1.3219999999999998,opened 
I just be chilling fr doing my own thing smilingfacewithsunglasses hundredpoints,joy,2.086,chilling doing smiling 
This color is smilingfacewithhearteyes smilingfacewithhearteyes fire,joy,1.5779999999999998,smiling 
Killed chest and tris Wonder if all those weight i killed will go to heaven gym weighttraining,joy,1.436,killed wonder killed go 
Bitches love taking you out your good mood neutralface,joy,1.375,love taking 
Me and my baby holding strong ring smilingfacewithhearteyes twohearts happy anniversary,joy,2.866,holding smiling twohearts 
Sooooo yall goin watch the news or love amp hip hop facewithtearsofjoy facewithtearsofjoy,joy,1.7519999999999998,goin watch love 
Greater Grace Christian Academy Christian Youth Athletics Baseball,joy,1.348,
Idk what changed but I love fifth harmony so much it ridiculous,joy,1.5470000000000002,changed love 
The rock always kissing some white girl Yo never kissed a black girl yet facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy,joy,1.6430000000000002,kissing kissed 
My ex boyfriend friend asked me to have sex with him but I only sucked his dick so it okay nailpolish mediumdarkskintone since when neutralface,joy,1.5730000000000002,asked have sucked 
Happy Birthday Chrissy Coop growingheart,joy,1.479,
Bitches fold under pressure smilingfacewithhorns smilingfacewithhorns smilingfacewithhorns,joy,1.5779999999999998,fold smiling 
Fun hanging with my family last night Creative Alliance at the Patterson Theatre,joy,1.656,
400 instead if 3 Happy face smiley 0,joy,1.6,
your sister would kill both of u if it wa real life facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy,joy,1.3619999999999999,kill 
Shorty said she wa tryna facetime me knowing damn well I have an Android phone smilingfacewithhorns smilingfacewithhorns astonishedface,joy,1.5779999999999998,said facetime knowing have smiling smiling 
Whos the best⃣HBICampthey mad catfacewithwrysmile I stamped my name on that as OKhand smilingfacewithhorns goblin,joy,1.5779999999999998,stamped smiling 
me too smilingfacewithsunglasses hundredpoints,joy,1.5779999999999998,smiling 
As a Young Woman you have to learn how to put your education amp money BEFORE your Emotions That love shit will leave you unfocused and broke,joy,1.848,have learn put love leave broke 
Im so in love with my header smilingfacewithhearteyes seenoevilmonkey wearyface,joy,2.406,smiling 
Keep shit simple IMA tell you like it is OKhand smilingfacewithsunglasses no lackin,joy,1.719,keep tell smiling 
Loving the single life relievedface,joy,2.145,loving relievedface 
You smile brighter then you should,joy,1.375,smile 
You woulda thought a fan the way I blow that money smilingfacewithhorns,joy,2.109,thought blow smiling 
Dont let your dream die do to others ignorance Continue to dream BIG BaltimoreLoveProject BaltimoreCity BaltimoreRiots,joy,1.871,let die do continue dream 
I wa hooping bro smilingfacewithhorns basketball doubleexclamationmark ️,joy,1.64,hooping smiling 
Had a great weekend Hope everyone had fun paintball Pasadena Paintball Park amp Paintball Sports amp…,joy,1.815,had had 
happy birthday partypopper,joy,1.479,
happy bday clinkingbeermugs balloon partypopper,joy,1.46,
May my heart be kind my mind fierce and my spirit brave,joy,1.6830000000000005,
Idk Justin I think it a good thing City need calm People need peace We can work for better world in the morning victoryhand,joy,1.767,think need need work 
Celebrating the city we love Beers bloodys and beautiful Baltimore Canton Baltimore,joy,3.5639999999999996,celebrating love 
But this money though such a blessing,joy,1.375,
I pray with my heart and soul that nobody ha to experience the hurt that Ive facedIm surprised that my heart still work,joy,1.7920000000000005,pray ha experience faced work 
It feel so good outside smilingfacewithsunglasses hundredpoints,joy,2.125,feel smiling 
Gonna enjoy a burger and delicious crab Mac and cheese,joy,1.391,enjoy 
The only thing I trust is this pistol pistol smilingfacewithhorns,joy,1.5779999999999998,trust smiling 
CAN UNDERSTAND I THINK ALOT ABOUT A HUSBAND WITH A WIFE TAKING STAY FUN IN WHOLE A CONCERT TO SHOW HOW I AM LIVING YOU FUN WE 1,joy,1.944,understand think taking show living 
A gem of a coffee house in a Baltimore oasis plw coffee cool coolstuff caffeine baltimore…,joy,1.319,
Happy birthday to one of the most lovely people I know Have a great day balloon twohearts clappinghands sunwithface,joy,2.198,know have 
God ha answered my prayer PEACE OUT MEDEX wavinghand victoryhand ️,joy,1.56,answered wavinghand 
Enjoying dinner on the water tonight Boathouse ha officially opened the patio Live music drinks…,joy,2.793,enjoying opened 
KissMeArse my man Dolph Ziggy bout da make dis Man life a living hell,joy,1.36,kiss make 
For my bday wow ofcourse happy birthday son,joy,2.151,
You dont have to be ready or okay or confident just be you and youll find happiness,joy,1.515,have find 
Birthday at 12Just Happy to be Here Baltimore Harbor Tunnel,joy,1.479,
Yay That wa fun Orioles,joy,1.5,
I wonder if hell pas facewithtearsofjoy facewithtearsofjoy,joy,1.53,wonder 
Everyone have a blessed day,joy,1.394,have blessed 
Love doesnt show pride,joy,1.344,show 
Good morning my family and friend my love one glory be to god for letting u see a new sunrise I pray that everyone have a blessed day,joy,6.962999999999999,letting see pray have blessed 
Enjoying the weather,joy,1.5830000000000002,enjoying 
Are you single single or single for the weekend facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy,joy,1.365,
Oh so nobody gonna like the pic of my boyfriend for my mcm lol my follower petty facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy,joy,1.4040000000000001,gon like 
Happy birthday partypopper confettiball partypopper balloon balloon heartwithribbon,joy,1.479,
I would love to clear throat and sings demonically,joy,1.557,love clear sings 
Happy birthday hows it going so far grinningface partypopper confettiball partypopper confettiball partypopper,joy,1.479,hows going grinningface 
Catch yuh onda flip side lor bitch smilingfacewithsunglasses doubleexclamationmark ️,joy,1.5779999999999998,catch smiling 
Woohoo Congrats to my pick for this match DeanAmbrose,joy,1.6369999999999998,
Post 1 of tigerfest with my love smilingfacewithhearteyes cherryblossom daging,joy,2.406,post smiling 
Ik my shordy gon look gorgeous a always facesavouringdeliciousfood smilingfacewithhearteyes smirkingface,joy,2.2030000000000003,look smirkingface 
Happy Birthday To The Twins smilingfacewithhorns amp,joy,1.479,
Pops back Good I feel blessed personwearingturban mediumdarkskintone,joy,1.9409999999999998,pops feel blessed 
Pops back Good I feel blessed personwearingturban mediumdarkskintone,joy,1.9409999999999998,pops feel blessed 
Love you more bittie smilingfacewithsmilingeyes faceblowingakiss,joy,2.406,love smiling faceblowingakiss 
Rooftop chillin Loving this BMore life,joy,2.145,loving 
we be onnat bullshit we from chicago smilingfacewithhorns chiraq,joy,1.5779999999999998,smiling 
We be on that bull shit we from Chicago chiraq smilingfacewithhorns,joy,1.5779999999999998,smiling 
When ah thot tell you she love you during sex smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes facewithtearsofjoy,joy,2.374,tell love 
Had a awesome morning with looking forward to enjoying my birthday,joy,2.524,had looking enjoying 
I am not playing no game I need you smilingfacewithhorns,joy,1.5779999999999998,playing need smiling 
